,fecha,origen,destino,periodo,distancia,viajes
1381960,20200322,2807905,2807901,16,005-010,4.985
1381961,20200322,2807905,2807901,20,002-005,4.985
1381962,20200322,2807905,2807901,21,005-010,4.985
1381963,20200322,2807905,2807901,6,005-010,6.54
1381964,20200322,2807905,2807901,11,002-005,4.985
1381965,20200322,2807905,2807901,15,002-005,14.153
1381966,20200322,2807905,2807901,15,005-010,13.084
1381967,20200322,2807905,2807901,16,005-010,6.54
1381968,20200322,2807905,2807901,18,005-010,5.65
1381969,20200322,2807905,2807901,19,005-010,7.528
1381970,20200322,2807905,2807901,21,005-010,7.006
1381971,20200322,2807905,2807901,22,002-005,6.062
1381972,20200322,2807905,2807901,22,005-010,5.725
2049492,20200323,2807905,2807901,2,002-005,5.623
2049493,20200323,2807905,2807901,3,002-005,5.623
2049494,20200323,2807905,2807901,5,002-005,11.245
2049495,20200323,2807905,2807901,5,005-010,5.623
2049497,20200323,2807905,2807901,6,002-005,22.491
2049498,20200323,2807905,2807901,6,005-010,5.623
2049499,20200323,2807905,2807901,7,002-005,22.491
2049500,20200323,2807905,2807901,7,005-010,11.246
2049501,20200323,2807905,2807901,8,002-005,5.623
2049502,20200323,2807905,2807901,8,005-010,11.246
2049503,20200323,2807905,2807901,9,002-005,16.868
2049504,20200323,2807905,2807901,9,005-010,11.246
2049505,20200323,2807905,2807901,10,002-005,11.246
2049506,20200323,2807905,2807901,11,002-005,5.623
2049507,20200323,2807905,2807901,11,005-010,5.623
2049508,20200323,2807905,2807901,12,002-005,11.246
2049509,20200323,2807905,2807901,13,002-005,16.868
2049510,20200323,2807905,2807901,13,005-010,5.623
2049511,20200323,2807905,2807901,14,002-005,5.623
2049512,20200323,2807905,2807901,15,002-005,5.623
2049513,20200323,2807905,2807901,16,002-005,5.623
2049514,20200323,2807905,2807901,17,002-005,5.623
2049515,20200323,2807905,2807901,18,002-005,28.113
2049516,20200323,2807905,2807901,20,002-005,11.246
2049517,20200323,2807905,2807901,21,002-005,16.867
2049518,20200323,2807905,2807901,22,002-005,5.623
2049519,20200323,2807905,2807901,1,005-010,5.623
2049520,20200323,2807905,2807901,3,005-010,11.245
2049521,20200323,2807905,2807901,6,005-010,5.623
2049522,20200323,2807905,2807901,7,002-005,5.623
2049523,20200323,2807905,2807901,8,002-005,11.246
2049524,20200323,2807905,2807901,8,005-010,5.623
2049525,20200323,2807905,2807901,9,002-005,11.246
2049526,20200323,2807905,2807901,0,002-005,9.925
2049527,20200323,2807905,2807901,1,005-010,4.963
2049528,20200323,2807905,2807901,4,002-005,9.925
2049529,20200323,2807905,2807901,6,002-005,4.963
2049530,20200323,2807905,2807901,7,005-010,4.963
2049531,20200323,2807905,2807901,8,002-005,9.926
2049532,20200323,2807905,2807901,8,005-010,9.926
2049533,20200323,2807905,2807901,9,002-005,4.963
2049534,20200323,2807905,2807901,9,005-010,4.963
2049535,20200323,2807905,2807901,11,002-005,9.926
2049536,20200323,2807905,2807901,11,005-010,9.926
2049537,20200323,2807905,2807901,12,002-005,24.813
2049538,20200323,2807905,2807901,13,002-005,4.963
2049539,20200323,2807905,2807901,13,005-010,14.888
2049540,20200323,2807905,2807901,14,002-005,29.777
2049541,20200323,2807905,2807901,14,005-010,19.85
2049543,20200323,2807905,2807901,15,002-005,19.851
2049544,20200323,2807905,2807901,15,005-010,29.776
2049545,20200323,2807905,2807901,16,002-005,14.889
2049546,20200323,2807905,2807901,16,005-010,14.888
2049547,20200323,2807905,2807901,17,002-005,14.888
2049548,20200323,2807905,2807901,17,005-010,9.925
2049549,20200323,2807905,2807901,18,002-005,19.851
2049550,20200323,2807905,2807901,18,005-010,14.888
2049551,20200323,2807905,2807901,19,002-005,14.889
2049552,20200323,2807905,2807901,19,005-010,9.926
2049553,20200323,2807905,2807901,20,002-005,9.926
2049554,20200323,2807905,2807901,20,005-010,29.776
2049555,20200323,2807905,2807901,21,002-005,9.926
2049556,20200323,2807905,2807901,21,005-010,4.963
2049557,20200323,2807905,2807901,22,002-005,4.963
2049558,20200323,2807905,2807901,23,002-005,4.963
2049559,20200323,2807905,2807901,15,005-010,6.591
2049560,20200323,2807905,2807901,4,002-005,6.659
2049561,20200323,2807905,2807901,5,002-005,6.93
2049562,20200323,2807905,2807901,6,002-005,16.994
2049563,20200323,2807905,2807901,6,005-010,33.913
2049564,20200323,2807905,2807901,7,002-005,22.809
2049565,20200323,2807905,2807901,7,005-010,30.594
2049566,20200323,2807905,2807901,8,002-005,44.427
2049567,20200323,2807905,2807901,8,005-010,43.003
2049568,20200323,2807905,2807901,9,002-005,13.381
2049569,20200323,2807905,2807901,9,005-010,35.243
2049570,20200323,2807905,2807901,10,002-005,43.262
2049571,20200323,2807905,2807901,10,005-010,11.979
2049572,20200323,2807905,2807901,11,002-005,24.177
2049573,20200323,2807905,2807901,11,005-010,6.455
2049574,20200323,2807905,2807901,12,002-005,17.864
2049575,20200323,2807905,2807901,12,005-010,17.932
2049576,20200323,2807905,2807901,13,005-010,6.455
2049577,20200323,2807905,2807901,14,002-005,25.13
2049578,20200323,2807905,2807901,14,005-010,11.65
2049579,20200323,2807905,2807901,15,002-005,12.489
2049580,20200323,2807905,2807901,15,005-010,16.022
2049581,20200323,2807905,2807901,16,002-005,6.509
2049582,20200323,2807905,2807901,16,005-010,12.93
2049584,20200323,2807905,2807901,17,002-005,12.317
2049585,20200323,2807905,2807901,18,002-005,13.677
2049586,20200323,2807905,2807901,19,002-005,33.118
2049587,20200323,2807905,2807901,19,005-010,24.131
2049588,20200323,2807905,2807901,20,002-005,5.623
2049589,20200323,2807905,2807901,21,002-005,24.323
2049590,20200323,2807905,2807901,22,005-010,9.275
2049591,20200323,2807905,2807901,23,002-005,6.271
2049592,20200323,2807905,2807901,9,005-010,5.132
2049593,20200323,2807905,2807901,21,005-010,6.142
2049594,20200323,2807905,2807901,12,002-005,2.98
2049595,20200323,2807905,2807901,15,005-010,9.865
2049596,20200323,2807905,2807901,6,002-005,6.659
2049597,20200323,2807905,2807901,6,005-010,6.344
2049598,20200323,2807905,2807901,7,002-005,28.91
2049599,20200323,2807905,2807901,7,005-010,6.03
2049600,20200323,2807905,2807901,8,002-005,12.689
2049601,20200323,2807905,2807901,10,002-005,5.651
2049602,20200323,2807905,2807901,12,002-005,5.915
2049603,20200323,2807905,2807901,13,005-010,7.59
2049604,20200323,2807905,2807901,14,002-005,11.633
2049605,20200323,2807905,2807901,15,002-005,4.963
2049606,20200323,2807905,2807901,17,002-005,6.079
2049607,20200323,2807905,2807901,19,002-005,4.963
2049608,20200323,2807905,2807901,20,002-005,5.718
2049609,20200323,2807905,2807901,3,002-005,4.963
2049610,20200323,2807905,2807901,10,002-005,4.963
2049611,20200323,2807905,2807901,12,002-005,9.926
2049612,20200323,2807905,2807901,12,005-010,9.926
2049613,20200323,2807905,2807901,13,005-010,14.888
2049614,20200323,2807905,2807901,14,002-005,4.963
2049615,20200323,2807905,2807901,14,005-010,9.926
2049616,20200323,2807905,2807901,15,002-005,19.85
2049617,20200323,2807905,2807901,16,002-005,4.963
2049618,20200323,2807905,2807901,17,002-005,9.926
2049619,20200323,2807905,2807901,18,002-005,14.889
2049620,20200323,2807905,2807901,19,002-005,4.963
2049621,20200323,2807905,2807901,19,005-010,9.926
2049622,20200323,2807905,2807901,20,002-005,14.887
2049623,20200323,2807905,2807901,23,005-010,4.963
2049624,20200323,2807905,2807901,9,005-010,7.99
2049625,20200323,2807905,2807901,10,002-005,4.963
2049626,20200323,2807905,2807901,10,005-010,6.939
2049627,20200323,2807905,2807901,11,002-005,4.963
2049628,20200323,2807905,2807901,12,005-010,13.869
2049629,20200323,2807905,2807901,13,005-010,4.963
2049630,20200323,2807905,2807901,14,002-005,10.277
2049631,20200323,2807905,2807901,15,002-005,7.59
2049632,20200323,2807905,2807901,16,002-005,11.492
2049633,20200323,2807905,2807901,18,005-010,6.939
2049634,20200323,2807905,2807901,19,002-005,6.079
2049635,20200323,2807905,2807901,20,002-005,6.443
2049636,20200323,2807905,2807901,21,005-010,19.109
2049637,20200323,2807905,2807901,22,002-005,4.963
2049638,20200323,2807905,2807901,23,002-005,4.963
2035042,20200324,2807905,2807901,0,002-005,5.678
2035043,20200324,2807905,2807901,2,002-005,5.678
2035044,20200324,2807905,2807901,3,002-005,5.678
2035045,20200324,2807905,2807901,4,002-005,5.678
2035046,20200324,2807905,2807901,5,002-005,5.678
2035047,20200324,2807905,2807901,5,005-010,5.678
2035048,20200324,2807905,2807901,6,002-005,22.711
2035049,20200324,2807905,2807901,7,002-005,22.711
2035050,20200324,2807905,2807901,8,002-005,11.356
2035051,20200324,2807905,2807901,9,002-005,5.678
2035052,20200324,2807905,2807901,9,005-010,5.678
2035053,20200324,2807905,2807901,10,002-005,5.678
2035054,20200324,2807905,2807901,11,002-005,5.678
2035055,20200324,2807905,2807901,12,005-010,5.678
2035056,20200324,2807905,2807901,13,002-005,11.356
2035057,20200324,2807905,2807901,13,005-010,5.678
2035058,20200324,2807905,2807901,14,002-005,11.356
2035059,20200324,2807905,2807901,14,005-010,5.678
2035060,20200324,2807905,2807901,15,002-005,5.678
2035061,20200324,2807905,2807901,17,002-005,11.356
2035062,20200324,2807905,2807901,18,005-010,5.678
2035063,20200324,2807905,2807901,19,002-005,11.356
2035064,20200324,2807905,2807901,19,005-010,5.678
2035065,20200324,2807905,2807901,20,002-005,17.034
2035066,20200324,2807905,2807901,22,002-005,5.678
2035067,20200324,2807905,2807901,22,005-010,5.678
2035068,20200324,2807905,2807901,6,002-005,5.678
2035069,20200324,2807905,2807901,7,002-005,22.712
2035070,20200324,2807905,2807901,7,005-010,5.678
2035071,20200324,2807905,2807901,11,002-005,5.678
2035072,20200324,2807905,2807901,17,002-005,5.678
2035073,20200324,2807905,2807901,21,002-005,5.678
2035074,20200324,2807905,2807901,6,002-005,10.026
2035075,20200324,2807905,2807901,7,002-005,5.013
2035076,20200324,2807905,2807901,8,005-010,5.013
2035077,20200324,2807905,2807901,9,005-010,5.013
2035078,20200324,2807905,2807901,11,002-005,15.039
2035079,20200324,2807905,2807901,11,005-010,5.013
2035080,20200324,2807905,2807901,12,002-005,10.026
2035081,20200324,2807905,2807901,13,002-005,20.052
2035082,20200324,2807905,2807901,13,005-010,10.026
2035083,20200324,2807905,2807901,14,002-005,10.026
2035084,20200324,2807905,2807901,14,005-010,10.026
2035085,20200324,2807905,2807901,15,002-005,25.067
2035086,20200324,2807905,2807901,15,005-010,20.053
2035087,20200324,2807905,2807901,16,002-005,25.067
2035088,20200324,2807905,2807901,16,005-010,5.013
2035089,20200324,2807905,2807901,17,002-005,25.066
2035090,20200324,2807905,2807901,17,005-010,10.026
2035091,20200324,2807905,2807901,18,002-005,15.04
2035092,20200324,2807905,2807901,19,002-005,5.013
2035093,20200324,2807905,2807901,19,005-010,15.04
2035094,20200324,2807905,2807901,20,002-005,20.052
2035095,20200324,2807905,2807901,20,005-010,10.027
2035096,20200324,2807905,2807901,21,002-005,15.039
2035097,20200324,2807905,2807901,21,005-010,5.013
2035098,20200324,2807905,2807901,22,002-005,5.013
2035099,20200324,2807905,2807901,22,005-010,10.026
2035100,20200324,2807905,2807901,23,005-010,10.027
2035101,20200324,2807905,2807901,1,002-005,7.164
2035102,20200324,2807905,2807901,2,005-010,6.369
2035103,20200324,2807905,2807901,4,005-010,4.728
2035104,20200324,2807905,2807901,5,002-005,11.382
2035105,20200324,2807905,2807901,6,002-005,6.391
2035106,20200324,2807905,2807901,6,005-010,18.724
2035107,20200324,2807905,2807901,7,005-010,12.474
2035108,20200324,2807905,2807901,8,002-005,23.928
2035109,20200324,2807905,2807901,8,005-010,30.842
2035110,20200324,2807905,2807901,9,002-005,5.374
2035111,20200324,2807905,2807901,9,005-010,27.606
2035112,20200324,2807905,2807901,10,002-005,22.276
2035113,20200324,2807905,2807901,10,005-010,12.902
2035114,20200324,2807905,2807901,11,002-005,38.346
2035115,20200324,2807905,2807901,11,005-010,13.367
2035116,20200324,2807905,2807901,12,002-005,36.062
2035117,20200324,2807905,2807901,12,005-010,6.369
2035118,20200324,2807905,2807901,13,002-005,45.651
2035119,20200324,2807905,2807901,13,005-010,6.945
2035120,20200324,2807905,2807901,14,002-005,25.508
2035121,20200324,2807905,2807901,15,002-005,5.013
2035122,20200324,2807905,2807901,15,005-010,12.456
2035123,20200324,2807905,2807901,16,002-005,23.25
2035124,20200324,2807905,2807901,16,005-010,11.671
2035125,20200324,2807905,2807901,17,002-005,12.551
2035126,20200324,2807905,2807901,17,005-010,18.761
2035127,20200324,2807905,2807901,18,002-005,11.552
2035128,20200324,2807905,2807901,18,005-010,19.4
2035129,20200324,2807905,2807901,19,002-005,26.39
2035130,20200324,2807905,2807901,20,002-005,20.712
2035131,20200324,2807905,2807901,20,005-010,6.197
2035132,20200324,2807905,2807901,21,002-005,13.533
2035133,20200324,2807905,2807901,21,005-010,18.826
2035134,20200324,2807905,2807901,22,002-005,12.612
2035135,20200324,2807905,2807901,22,005-010,6.052
2035136,20200324,2807905,2807901,23,002-005,13.424
2035137,20200324,2807905,2807901,10,002-005,5.045
2035138,20200324,2807905,2807901,8,002-005,3.04
2035139,20200324,2807905,2807901,13,002-005,3.551
2035140,20200324,2807905,2807901,18,002-005,6.653
2035141,20200324,2807905,2807901,19,005-010,4.489
2035142,20200324,2807905,2807901,22,002-005,3.04
2035143,20200324,2807905,2807901,22,005-010,4.489
2035144,20200324,2807905,2807901,3,005-010,5.678
2035145,20200324,2807905,2807901,5,002-005,5.678
2035146,20200324,2807905,2807901,5,005-010,6.133
2035147,20200324,2807905,2807901,6,002-005,11.442
2035148,20200324,2807905,2807901,6,005-010,18.237
2035149,20200324,2807905,2807901,7,002-005,10.822
2035150,20200324,2807905,2807901,7,005-010,6.369
2035151,20200324,2807905,2807901,8,002-005,14.195
2035152,20200324,2807905,2807901,9,005-010,5.678
2035155,20200324,2807905,2807901,12,002-005,5.013
2035156,20200324,2807905,2807901,13,002-005,5.644
2035158,20200324,2807905,2807901,16,002-005,6.369
2035159,20200324,2807905,2807901,16,005-010,5.013
2035160,20200324,2807905,2807901,18,005-010,6.141
2035161,20200324,2807905,2807901,19,005-010,5.013
2035162,20200324,2807905,2807901,3,002-005,5.013
2035163,20200324,2807905,2807901,12,002-005,5.013
2035164,20200324,2807905,2807901,14,002-005,15.039
2035165,20200324,2807905,2807901,14,005-010,5.013
2035166,20200324,2807905,2807901,15,002-005,10.026
2035167,20200324,2807905,2807901,16,005-010,10.027
2035168,20200324,2807905,2807901,17,002-005,5.013
2035169,20200324,2807905,2807901,17,005-010,5.013
2035170,20200324,2807905,2807901,18,002-005,20.054
2035171,20200324,2807905,2807901,18,005-010,5.013
2035172,20200324,2807905,2807901,19,002-005,15.039
2035173,20200324,2807905,2807901,19,005-010,5.013
2035174,20200324,2807905,2807901,21,005-010,5.013
2035175,20200324,2807905,2807901,22,002-005,10.027
2035176,20200324,2807905,2807901,22,005-010,5.013
2035177,20200324,2807905,2807901,23,002-005,5.013
2035178,20200324,2807905,2807901,11,005-010,6.207
2035179,20200324,2807905,2807901,13,002-005,6.259
2035180,20200324,2807905,2807901,13,005-010,5.013
2035181,20200324,2807905,2807901,15,002-005,6.536
2035182,20200324,2807905,2807901,15,005-010,6.945
2035183,20200324,2807905,2807901,16,002-005,11.272
2035185,20200324,2807905,2807901,17,002-005,5.941
2035186,20200324,2807905,2807901,17,005-010,13.215
2035187,20200324,2807905,2807901,18,002-005,4.781
2035188,20200324,2807905,2807901,19,005-010,13.368
2035189,20200324,2807905,2807901,20,002-005,13.254
2035190,20200324,2807905,2807901,21,005-010,11.435
2035191,20200324,2807905,2807901,22,002-005,5.941
2041453,20200325,2807905,2807901,1,002-005,5.724
2041454,20200325,2807905,2807901,3,005-010,5.724
2041455,20200325,2807905,2807901,4,002-005,11.448
2041456,20200325,2807905,2807901,6,002-005,5.724
2041457,20200325,2807905,2807901,7,002-005,11.448
2041458,20200325,2807905,2807901,8,005-010,11.448
2041460,20200325,2807905,2807901,9,002-005,11.448
2041461,20200325,2807905,2807901,9,005-010,11.448
2041462,20200325,2807905,2807901,10,002-005,5.724
2041463,20200325,2807905,2807901,13,005-010,5.724
2041464,20200325,2807905,2807901,14,002-005,22.896
2041465,20200325,2807905,2807901,14,005-010,5.724
2041466,20200325,2807905,2807901,15,002-005,11.448
2041467,20200325,2807905,2807901,16,002-005,11.448
2041468,20200325,2807905,2807901,17,005-010,5.724
2041469,20200325,2807905,2807901,18,002-005,5.724
2041470,20200325,2807905,2807901,19,002-005,5.724
2041471,20200325,2807905,2807901,20,002-005,5.724
2041472,20200325,2807905,2807901,20,005-010,5.724
2041473,20200325,2807905,2807901,21,002-005,17.172
2041474,20200325,2807905,2807901,22,002-005,5.724
2041475,20200325,2807905,2807901,22,005-010,5.724
2041476,20200325,2807905,2807901,0,002-005,5.724
2041477,20200325,2807905,2807901,1,002-005,11.448
2041478,20200325,2807905,2807901,5,002-005,11.448
2041479,20200325,2807905,2807901,6,002-005,5.724
2041480,20200325,2807905,2807901,6,005-010,5.724
2041481,20200325,2807905,2807901,7,002-005,17.172
2041482,20200325,2807905,2807901,7,005-010,5.724
2041483,20200325,2807905,2807901,8,002-005,11.448
2041484,20200325,2807905,2807901,13,002-005,5.724
2041485,20200325,2807905,2807901,15,002-005,5.724
2041486,20200325,2807905,2807901,16,002-005,11.448
2041487,20200325,2807905,2807901,2,002-005,5.04
2041488,20200325,2807905,2807901,3,002-005,5.04
2041489,20200325,2807905,2807901,3,005-010,5.04
2041490,20200325,2807905,2807901,6,005-010,20.159
2041491,20200325,2807905,2807901,7,002-005,5.04
2041492,20200325,2807905,2807901,9,002-005,5.04
2041493,20200325,2807905,2807901,9,005-010,5.04
2041494,20200325,2807905,2807901,10,002-005,5.04
2041495,20200325,2807905,2807901,11,005-010,5.04
2041496,20200325,2807905,2807901,12,005-010,5.04
2041497,20200325,2807905,2807901,13,002-005,25.198
2041498,20200325,2807905,2807901,13,005-010,10.08
2041499,20200325,2807905,2807901,14,005-010,15.119
2041500,20200325,2807905,2807901,15,002-005,15.119
2041501,20200325,2807905,2807901,15,005-010,15.119
2041502,20200325,2807905,2807901,17,002-005,20.158
2041503,20200325,2807905,2807901,17,005-010,20.159
2041505,20200325,2807905,2807901,18,002-005,10.08
2041506,20200325,2807905,2807901,18,005-010,5.04
2041507,20200325,2807905,2807901,19,002-005,15.12
2041508,20200325,2807905,2807901,19,005-010,20.159
2041509,20200325,2807905,2807901,20,002-005,20.159
2041510,20200325,2807905,2807901,20,005-010,10.079
2041511,20200325,2807905,2807901,21,002-005,15.12
2041512,20200325,2807905,2807901,22,002-005,15.119
2041513,20200325,2807905,2807901,22,005-010,5.04
2041514,20200325,2807905,2807901,23,002-005,5.04
2041515,20200325,2807905,2807901,11,002-005,6.252
2041516,20200325,2807905,2807901,14,005-010,6.541
2041517,20200325,2807905,2807901,3,005-010,6.082
2041518,20200325,2807905,2807901,5,002-005,5.04
2041519,20200325,2807905,2807901,6,002-005,5.04
2041520,20200325,2807905,2807901,6,005-010,12.844
2041522,20200325,2807905,2807901,7,002-005,12.404
2041523,20200325,2807905,2807901,7,005-010,11.019
2041524,20200325,2807905,2807901,8,002-005,36.125
2041525,20200325,2807905,2807901,8,005-010,20.134
2041526,20200325,2807905,2807901,9,002-005,12.261
2041527,20200325,2807905,2807901,9,005-010,31.782
2041528,20200325,2807905,2807901,10,002-005,17.611
2041529,20200325,2807905,2807901,10,005-010,31.574
2041530,20200325,2807905,2807901,11,002-005,26.286
2041531,20200325,2807905,2807901,11,005-010,26.405
2041532,20200325,2807905,2807901,12,002-005,45.097
2041533,20200325,2807905,2807901,12,005-010,20.013
2041534,20200325,2807905,2807901,13,002-005,25.021
2041535,20200325,2807905,2807901,14,002-005,34.401
2041536,20200325,2807905,2807901,14,005-010,23.33
2041537,20200325,2807905,2807901,15,002-005,11.008
2041538,20200325,2807905,2807901,15,005-010,6.437
2041539,20200325,2807905,2807901,16,002-005,5.04
2041540,20200325,2807905,2807901,16,005-010,13.681
2041542,20200325,2807905,2807901,17,002-005,26.008
2041543,20200325,2807905,2807901,17,005-010,11.441
2041544,20200325,2807905,2807901,18,002-005,33.718
2041545,20200325,2807905,2807901,18,005-010,6.144
2041546,20200325,2807905,2807901,19,002-005,29.488
2041547,20200325,2807905,2807901,19,005-010,6.686
2041548,20200325,2807905,2807901,20,002-005,12.098
2041549,20200325,2807905,2807901,20,005-010,11.289
2041550,20200325,2807905,2807901,21,002-005,5.718
2041551,20200325,2807905,2807901,21,005-010,6.381
2041552,20200325,2807905,2807901,23,002-005,5.968
2041553,20200325,2807905,2807901,15,002-005,4.326
2041554,20200325,2807905,2807901,6,005-010,6.178
2041556,20200325,2807905,2807901,17,005-010,4.422
2041557,20200325,2807905,2807901,19,005-010,4.422
2041558,20200325,2807905,2807901,21,005-010,4.422
2041559,20200325,2807905,2807901,5,002-005,6.381
2041560,20200325,2807905,2807901,6,002-005,6.381
2041561,20200325,2807905,2807901,6,005-010,6.381
2041562,20200325,2807905,2807901,7,002-005,10.764
2041563,20200325,2807905,2807901,7,005-010,6.082
2041564,20200325,2807905,2807901,8,002-005,7.607
2041565,20200325,2807905,2807901,11,005-010,6.381
2041566,20200325,2807905,2807901,12,002-005,13.696
2041567,20200325,2807905,2807901,13,005-010,5.04
2041568,20200325,2807905,2807901,14,002-005,11.983
2041569,20200325,2807905,2807901,14,005-010,7.616
2041570,20200325,2807905,2807901,16,005-010,5.04
2041571,20200325,2807905,2807901,17,002-005,6.082
2041572,20200325,2807905,2807901,4,002-005,5.04
2041573,20200325,2807905,2807901,7,002-005,5.04
2041574,20200325,2807905,2807901,12,002-005,5.04
2041575,20200325,2807905,2807901,13,002-005,5.04
2041576,20200325,2807905,2807901,13,005-010,5.04
2041577,20200325,2807905,2807901,14,002-005,10.08
2041578,20200325,2807905,2807901,14,005-010,20.159
2041579,20200325,2807905,2807901,15,002-005,15.119
2041580,20200325,2807905,2807901,15,005-010,5.04
2041581,20200325,2807905,2807901,16,005-010,5.04
2041582,20200325,2807905,2807901,17,002-005,5.04
2041583,20200325,2807905,2807901,18,002-005,10.08
2041584,20200325,2807905,2807901,18,005-010,5.04
2041585,20200325,2807905,2807901,19,002-005,10.08
2041586,20200325,2807905,2807901,19,005-010,5.04
2041587,20200325,2807905,2807901,21,002-005,5.04
2041588,20200325,2807905,2807901,21,005-010,5.04
2041589,20200325,2807905,2807901,22,005-010,5.04
2041590,20200325,2807905,2807901,23,005-010,5.04
2041591,20200325,2807905,2807901,8,002-005,13.34
2041592,20200325,2807905,2807901,8,005-010,8.136
2041593,20200325,2807905,2807901,11,002-005,13.728
2041594,20200325,2807905,2807901,11,005-010,6.995
2041595,20200325,2807905,2807901,12,005-010,6.252
2041596,20200325,2807905,2807901,13,002-005,18.592
2041597,20200325,2807905,2807901,14,005-010,6.252
2041598,20200325,2807905,2807901,15,002-005,8.429
2041599,20200325,2807905,2807901,17,005-010,7.051
2041600,20200325,2807905,2807901,18,002-005,5.04
2041601,20200325,2807905,2807901,19,002-005,6.252
2041602,20200325,2807905,2807901,19,005-010,6.252
2041603,20200325,2807905,2807901,20,002-005,6.537
2041604,20200325,2807905,2807901,21,005-010,4.937
2042345,20200326,2807905,2807901,3,005-010,5.695
2042346,20200326,2807905,2807901,5,002-005,5.695
2042347,20200326,2807905,2807901,5,005-010,5.695
2042348,20200326,2807905,2807901,6,002-005,22.781
2042349,20200326,2807905,2807901,7,002-005,11.39
2042350,20200326,2807905,2807901,8,002-005,11.39
2042351,20200326,2807905,2807901,8,005-010,5.695
2042352,20200326,2807905,2807901,9,002-005,17.085
2042353,20200326,2807905,2807901,9,005-010,5.695
2042355,20200326,2807905,2807901,10,002-005,5.695
2042356,20200326,2807905,2807901,11,002-005,5.695
2042357,20200326,2807905,2807901,14,002-005,11.39
2042358,20200326,2807905,2807901,15,002-005,17.086
2042359,20200326,2807905,2807901,15,005-010,11.391
2042360,20200326,2807905,2807901,16,002-005,11.39
2042361,20200326,2807905,2807901,16,005-010,11.39
2042362,20200326,2807905,2807901,17,005-010,5.695
2042363,20200326,2807905,2807901,18,002-005,5.695
2042365,20200326,2807905,2807901,19,002-005,5.695
2042366,20200326,2807905,2807901,20,002-005,5.695
2042367,20200326,2807905,2807901,21,002-005,5.695
2042368,20200326,2807905,2807901,22,002-005,11.39
2042369,20200326,2807905,2807901,0,002-005,5.695
2042370,20200326,2807905,2807901,5,002-005,11.39
2042371,20200326,2807905,2807901,5,005-010,11.39
2042372,20200326,2807905,2807901,6,002-005,5.695
2042373,20200326,2807905,2807901,7,002-005,5.695
2042374,20200326,2807905,2807901,8,002-005,11.39
2042375,20200326,2807905,2807901,9,002-005,5.695
2042376,20200326,2807905,2807901,14,002-005,5.695
2042377,20200326,2807905,2807901,14,005-010,5.695
2042378,20200326,2807905,2807901,22,002-005,5.695
2042380,20200326,2807905,2807901,1,005-010,5.032
2042381,20200326,2807905,2807901,2,005-010,5.032
2042382,20200326,2807905,2807901,4,005-010,5.032
2042383,20200326,2807905,2807901,5,002-005,5.032
2042384,20200326,2807905,2807901,6,002-005,10.064
2042385,20200326,2807905,2807901,6,005-010,5.032
2042386,20200326,2807905,2807901,7,002-005,5.032
2042387,20200326,2807905,2807901,8,005-010,5.032
2042388,20200326,2807905,2807901,9,005-010,10.064
2042389,20200326,2807905,2807901,10,002-005,10.064
2042390,20200326,2807905,2807901,11,002-005,10.064
2042391,20200326,2807905,2807901,11,005-010,10.065
2042392,20200326,2807905,2807901,12,002-005,10.064
2042393,20200326,2807905,2807901,12,005-010,10.064
2042394,20200326,2807905,2807901,13,002-005,10.064
2042395,20200326,2807905,2807901,13,005-010,5.032
2042396,20200326,2807905,2807901,14,002-005,35.226
2042397,20200326,2807905,2807901,14,005-010,30.194
2042398,20200326,2807905,2807901,15,002-005,20.13
2042399,20200326,2807905,2807901,15,005-010,25.161
2042400,20200326,2807905,2807901,16,002-005,5.032
2042401,20200326,2807905,2807901,17,002-005,5.032
2042402,20200326,2807905,2807901,18,002-005,15.096
2042403,20200326,2807905,2807901,18,005-010,10.064
2042404,20200326,2807905,2807901,19,002-005,25.162
2042405,20200326,2807905,2807901,19,005-010,15.096
2042406,20200326,2807905,2807901,20,002-005,15.097
2042407,20200326,2807905,2807901,20,005-010,20.13
2042408,20200326,2807905,2807901,21,002-005,15.097
2042409,20200326,2807905,2807901,21,005-010,10.064
2042410,20200326,2807905,2807901,22,002-005,5.032
2042411,20200326,2807905,2807901,22,005-010,10.064
2042412,20200326,2807905,2807901,23,002-005,10.065
2042413,20200326,2807905,2807901,17,002-005,7.256
2042414,20200326,2807905,2807901,17,005-010,6.825
2042415,20200326,2807905,2807901,10,002-005,9.91
2042416,20200326,2807905,2807901,1,005-010,6.251
2042417,20200326,2807905,2807901,2,002-005,11.994
2042418,20200326,2807905,2807901,2,005-010,6.251
2042419,20200326,2807905,2807901,4,005-010,12.502
2042420,20200326,2807905,2807901,5,002-005,5.696
2042421,20200326,2807905,2807901,5,005-010,16.489
2042422,20200326,2807905,2807901,6,002-005,6.343
2042423,20200326,2807905,2807901,7,002-005,29.754
2042424,20200326,2807905,2807901,7,005-010,19.178
2042425,20200326,2807905,2807901,8,002-005,23.805
2042426,20200326,2807905,2807901,8,005-010,17.299
2042427,20200326,2807905,2807901,9,002-005,27.939
2042428,20200326,2807905,2807901,9,005-010,5.216
2042429,20200326,2807905,2807901,10,002-005,18.448
2042430,20200326,2807905,2807901,10,005-010,19.145
2042431,20200326,2807905,2807901,11,002-005,14.134
2042432,20200326,2807905,2807901,11,005-010,16.569
2042433,20200326,2807905,2807901,12,002-005,25.585
2042434,20200326,2807905,2807901,12,005-010,17.5
