,fecha,origen,destino,periodo,distancia,viajes
3494443,20200727,2807905,2807901,15,002-005,47.548
3494444,20200727,2807905,2807901,15,005-010,21.172
3494445,20200727,2807905,2807901,16,002-005,18.799
3494446,20200727,2807905,2807901,16,005-010,16.904
3494447,20200727,2807905,2807901,17,002-005,15.873
3494448,20200727,2807905,2807901,17,005-010,4.898
3494449,20200727,2807905,2807901,18,002-005,55.452
3494450,20200727,2807905,2807901,18,005-010,6.843
3494452,20200727,2807905,2807901,19,002-005,11.079
3494453,20200727,2807905,2807901,19,005-010,28.296
3494455,20200727,2807905,2807901,20,002-005,16.25
3494456,20200727,2807905,2807901,20,005-010,11.603
3494457,20200727,2807905,2807901,21,002-005,13.543
3494458,20200727,2807905,2807901,21,005-010,6.548
3494459,20200727,2807905,2807901,22,002-005,17.776
3494460,20200727,2807905,2807901,22,005-010,8.413
3494461,20200727,2807905,2807901,1,002-005,8.757
3494462,20200727,2807905,2807901,2,002-005,2.457
3494463,20200727,2807905,2807901,3,002-005,6.372
3494464,20200727,2807905,2807901,6,002-005,8.505
3494465,20200727,2807905,2807901,8,002-005,27.512
3494466,20200727,2807905,2807901,8,005-010,10.677
3494467,20200727,2807905,2807901,9,002-005,25.146
3494468,20200727,2807905,2807901,9,005-010,15.141
3494469,20200727,2807905,2807901,10,002-005,4.168
3494470,20200727,2807905,2807901,11,002-005,10.221
3494471,20200727,2807905,2807901,11,005-010,5.749
3494472,20200727,2807905,2807901,12,002-005,34.297
3494473,20200727,2807905,2807901,12,005-010,5.688
3494474,20200727,2807905,2807901,13,002-005,40.216
3494475,20200727,2807905,2807901,13,005-010,20.689
3494476,20200727,2807905,2807901,14,002-005,73.289
3494477,20200727,2807905,2807901,14,005-010,26.855
3494478,20200727,2807905,2807901,15,002-005,47.971
3494479,20200727,2807905,2807901,15,005-010,25.035
3494481,20200727,2807905,2807901,16,002-005,40.316
3494482,20200727,2807905,2807901,16,005-010,14.244
3494483,20200727,2807905,2807901,17,002-005,38.764
3494484,20200727,2807905,2807901,17,005-010,18.349
3494485,20200727,2807905,2807901,18,002-005,51.646
3494486,20200727,2807905,2807901,18,005-010,3.869
3494487,20200727,2807905,2807901,19,002-005,22.154
3494488,20200727,2807905,2807901,19,005-010,33.545
3494489,20200727,2807905,2807901,20,002-005,42.049
3494490,20200727,2807905,2807901,20,005-010,13.744
3494491,20200727,2807905,2807901,21,002-005,7.978
3494492,20200727,2807905,2807901,21,005-010,21.41
3494493,20200727,2807905,2807901,22,002-005,19.998
3494494,20200727,2807905,2807901,22,005-010,2.718
3494495,20200727,2807905,2807901,23,005-010,6.948
3325176,20200728,2807905,2807901,0,002-005,8.334
3325177,20200728,2807905,2807901,0,005-010,4.775
3325178,20200728,2807905,2807901,1,002-005,7.141
3325179,20200728,2807905,2807901,2,002-005,8.865
3325180,20200728,2807905,2807901,3,002-005,12.551
3325181,20200728,2807905,2807901,3,005-010,1.498
3325182,20200728,2807905,2807901,4,005-010,22.243
3325183,20200728,2807905,2807901,5,002-005,24.73
3325185,20200728,2807905,2807901,6,002-005,52.607
3325186,20200728,2807905,2807901,6,005-010,10.653
3325187,20200728,2807905,2807901,7,002-005,68.188
3325188,20200728,2807905,2807901,7,005-010,23.299
3325189,20200728,2807905,2807901,8,002-005,95.699
3325190,20200728,2807905,2807901,8,005-010,43.082
3325191,20200728,2807905,2807901,9,002-005,121.553
3325192,20200728,2807905,2807901,9,005-010,30.412
3325193,20200728,2807905,2807901,10,002-005,87.499
3325194,20200728,2807905,2807901,10,005-010,45.256
3325195,20200728,2807905,2807901,11,002-005,59.309
3325196,20200728,2807905,2807901,11,005-010,20.379
3325197,20200728,2807905,2807901,12,002-005,45.521
3325198,20200728,2807905,2807901,12,005-010,22.642
3325199,20200728,2807905,2807901,13,002-005,43.126
3325200,20200728,2807905,2807901,13,005-010,12.966
3325201,20200728,2807905,2807901,14,002-005,52.897
3325202,20200728,2807905,2807901,14,005-010,37.173
3325203,20200728,2807905,2807901,15,002-005,50.348
3325204,20200728,2807905,2807901,15,005-010,7.731
3325206,20200728,2807905,2807901,16,002-005,41.271
3325207,20200728,2807905,2807901,16,005-010,15.254
3325208,20200728,2807905,2807901,17,002-005,35.341
3325209,20200728,2807905,2807901,17,005-010,17.551
3325211,20200728,2807905,2807901,18,002-005,79.428
3325212,20200728,2807905,2807901,18,005-010,31.931
3325213,20200728,2807905,2807901,19,002-005,108.821
3325214,20200728,2807905,2807901,19,005-010,47.272
3325216,20200728,2807905,2807901,20,002-005,77.747
3325217,20200728,2807905,2807901,20,005-010,18.88
3325218,20200728,2807905,2807901,21,002-005,40.994
3325219,20200728,2807905,2807901,21,005-010,14.278
3325220,20200728,2807905,2807901,22,002-005,10.407
3325221,20200728,2807905,2807901,22,005-010,5.176
3325222,20200728,2807905,2807901,23,002-005,9.321
3325223,20200728,2807905,2807901,23,005-010,6.909
3325224,20200728,2807905,2807901,0,002-005,8.334
3325225,20200728,2807905,2807901,1,002-005,3.571
3325226,20200728,2807905,2807901,3,005-010,1.498
3325227,20200728,2807905,2807901,5,002-005,9.892
3325228,20200728,2807905,2807901,5,005-010,10.827
3325229,20200728,2807905,2807901,6,002-005,17.536
3325230,20200728,2807905,2807901,6,005-010,15.979
3325231,20200728,2807905,2807901,7,002-005,47.208
3325232,20200728,2807905,2807901,7,005-010,5.825
3325233,20200728,2807905,2807901,8,002-005,54.684
3325234,20200728,2807905,2807901,8,005-010,21.541
3325235,20200728,2807905,2807901,9,002-005,12.795
3325236,20200728,2807905,2807901,9,005-010,6.082
3325237,20200728,2807905,2807901,10,002-005,7.292
3325238,20200728,2807905,2807901,10,005-010,6.465
3325239,20200728,2807905,2807901,11,002-005,13.18
3325240,20200728,2807905,2807901,11,005-010,3.397
3325241,20200728,2807905,2807901,13,002-005,7.188
3325242,20200728,2807905,2807901,15,005-010,7.731
3325243,20200728,2807905,2807901,16,005-010,10.17
3325244,20200728,2807905,2807901,17,002-005,17.671
3325245,20200728,2807905,2807901,19,002-005,5.441
3325246,20200728,2807905,2807901,20,005-010,4.72
3325247,20200728,2807905,2807901,0,002-005,44.302
3325248,20200728,2807905,2807901,0,005-010,21.154
3325249,20200728,2807905,2807901,1,002-005,3.164
3325250,20200728,2807905,2807901,1,005-010,12.402
3325251,20200728,2807905,2807901,2,002-005,3.927
3325252,20200728,2807905,2807901,3,002-005,11.121
3325253,20200728,2807905,2807901,3,005-010,2.654
3325254,20200728,2807905,2807901,4,002-005,36.798
3325256,20200728,2807905,2807901,5,002-005,4.382
3325257,20200728,2807905,2807901,5,005-010,4.797
3325258,20200728,2807905,2807901,6,002-005,10.358
3325259,20200728,2807905,2807901,6,005-010,4.719
3325260,20200728,2807905,2807901,7,002-005,18.591
3325261,20200728,2807905,2807901,7,005-010,5.161
3325262,20200728,2807905,2807901,8,002-005,24.227
3325263,20200728,2807905,2807901,8,005-010,9.543
3325264,20200728,2807905,2807901,9,002-005,39.68
3325265,20200728,2807905,2807901,9,005-010,10.779
3325266,20200728,2807905,2807901,10,002-005,19.382
3325267,20200728,2807905,2807901,10,005-010,5.728
3325268,20200728,2807905,2807901,11,002-005,35.032
3325269,20200728,2807905,2807901,11,005-010,15.047
3325270,20200728,2807905,2807901,12,002-005,62.74
3325271,20200728,2807905,2807901,12,005-010,40.124
3325272,20200728,2807905,2807901,13,002-005,82.79
3325273,20200728,2807905,2807901,13,005-010,68.928
3325274,20200728,2807905,2807901,14,002-005,56.241
3325275,20200728,2807905,2807901,14,005-010,60.383
3325277,20200728,2807905,2807901,15,002-005,100.37
3325278,20200728,2807905,2807901,15,005-010,89.046
3325280,20200728,2807905,2807901,16,002-005,83.578
3325281,20200728,2807905,2807901,16,005-010,40.547
3325283,20200728,2807905,2807901,17,002-005,62.625
3325284,20200728,2807905,2807901,17,005-010,15.551
3325285,20200728,2807905,2807901,18,002-005,65.348
3325286,20200728,2807905,2807901,18,005-010,33.951
3325287,20200728,2807905,2807901,19,002-005,72.312
3325288,20200728,2807905,2807901,19,005-010,13.961
3325290,20200728,2807905,2807901,20,002-005,55.109
3325291,20200728,2807905,2807901,20,005-010,58.545
3325292,20200728,2807905,2807901,21,002-005,51.887
3325293,20200728,2807905,2807901,21,005-010,33.735
3325294,20200728,2807905,2807901,22,002-005,41.495
3325295,20200728,2807905,2807901,22,005-010,27.515
3325296,20200728,2807905,2807901,23,002-005,24.775
3325297,20200728,2807905,2807901,23,005-010,36.727
3325298,20200728,2807905,2807901,13,002-005,6.117
3325299,20200728,2807905,2807901,0,005-010,6.989
3325300,20200728,2807905,2807901,10,002-005,5.466
3325301,20200728,2807905,2807901,15,002-005,5.953
3325302,20200728,2807905,2807901,16,005-010,5.487
3325303,20200728,2807905,2807901,19,002-005,5.186
3325304,20200728,2807905,2807901,0,002-005,5.177
3325305,20200728,2807905,2807901,11,005-010,6.368
3325306,20200728,2807905,2807901,12,005-010,5.547
3325307,20200728,2807905,2807901,13,002-005,3.685
3325308,20200728,2807905,2807901,14,002-005,4.876
3325309,20200728,2807905,2807901,18,002-005,6.444
3325310,20200728,2807905,2807901,19,002-005,9.065
3325311,20200728,2807905,2807901,20,002-005,6.319
3325312,20200728,2807905,2807901,22,002-005,5.894
3325313,20200728,2807905,2807901,21,002-005,5.276
3325314,20200728,2807905,2807901,15,002-005,4.33
3325315,20200728,2807905,2807901,19,005-010,10.148
3325316,20200728,2807905,2807901,20,002-005,7.233
3325317,20200728,2807905,2807901,11,002-005,6.444
3325318,20200728,2807905,2807901,14,002-005,7.299
3325319,20200728,2807905,2807901,19,005-010,3.224
3325320,20200728,2807905,2807901,20,005-010,3.71
3325321,20200728,2807905,2807901,10,002-005,6.61
3325322,20200728,2807905,2807901,12,002-005,6.61
3325323,20200728,2807905,2807901,12,005-010,5.508
3325324,20200728,2807905,2807901,14,002-005,6.908
3325325,20200728,2807905,2807901,15,002-005,6.204
3325326,20200728,2807905,2807901,0,002-005,40.115
3325327,20200728,2807905,2807901,0,005-010,20.291
3325328,20200728,2807905,2807901,1,002-005,11.063
3325329,20200728,2807905,2807901,1,005-010,26.501
3325330,20200728,2807905,2807901,2,002-005,23.127
3325332,20200728,2807905,2807901,3,002-005,5.208
3325334,20200728,2807905,2807901,5,002-005,5.296
3325335,20200728,2807905,2807901,5,005-010,10.864
3325337,20200728,2807905,2807901,6,002-005,43.045
3325338,20200728,2807905,2807901,6,005-010,21.953
3325339,20200728,2807905,2807901,7,002-005,43.491
3325340,20200728,2807905,2807901,7,005-010,18.467
3325341,20200728,2807905,2807901,8,002-005,93.852
3325342,20200728,2807905,2807901,8,005-010,45.908
3325343,20200728,2807905,2807901,9,002-005,97.868
3325344,20200728,2807905,2807901,9,005-010,69.385
3325346,20200728,2807905,2807901,10,002-005,219.16
3325347,20200728,2807905,2807901,10,005-010,96.754
3325349,20200728,2807905,2807901,11,002-005,149.214
3325350,20200728,2807905,2807901,11,005-010,73.843
3325351,20200728,2807905,2807901,12,002-005,109.683
3325352,20200728,2807905,2807901,12,005-010,109.831
3325353,20200728,2807905,2807901,13,002-005,180.155
3325354,20200728,2807905,2807901,13,005-010,101.026
3325355,20200728,2807905,2807901,14,002-005,140.975
3325356,20200728,2807905,2807901,14,005-010,67.518
3325358,20200728,2807905,2807901,15,002-005,163.978
3325359,20200728,2807905,2807901,15,005-010,107.329
3325361,20200728,2807905,2807901,16,002-005,107.327
3325362,20200728,2807905,2807901,16,005-010,68.695
3325363,20200728,2807905,2807901,17,002-005,112.68
3325364,20200728,2807905,2807901,17,005-010,132.93
3325365,20200728,2807905,2807901,18,002-005,137.296
3325366,20200728,2807905,2807901,18,005-010,102.285
3325367,20200728,2807905,2807901,19,002-005,165.263
3325368,20200728,2807905,2807901,19,005-010,66.218
3325369,20200728,2807905,2807901,20,002-005,96.85
3325370,20200728,2807905,2807901,20,005-010,69.984
3325372,20200728,2807905,2807901,21,002-005,73.042
3325373,20200728,2807905,2807901,21,005-010,84.593
3325374,20200728,2807905,2807901,22,002-005,85.461
3325375,20200728,2807905,2807901,22,005-010,32.727
3325376,20200728,2807905,2807901,23,002-005,39.858
3325377,20200728,2807905,2807901,23,005-010,47.353
3325378,20200728,2807905,2807901,4,002-005,4.901
3325379,20200728,2807905,2807901,18,005-010,7.054
3325380,20200728,2807905,2807901,8,005-010,5.63
3325381,20200728,2807905,2807901,6,002-005,6.157
3325382,20200728,2807905,2807901,15,002-005,7.668
3325383,20200728,2807905,2807901,8,002-005,8.102
3325384,20200728,2807905,2807901,15,002-005,10.368
3325385,20200728,2807905,2807901,7,002-005,5.002
3325386,20200728,2807905,2807901,11,002-005,3.731
3325387,20200728,2807905,2807901,12,005-010,3.996
3325388,20200728,2807905,2807901,13,002-005,6.08
3325389,20200728,2807905,2807901,15,002-005,4.478
3325390,20200728,2807905,2807901,17,002-005,10.238
3325391,20200728,2807905,2807901,21,002-005,3.471
3325392,20200728,2807905,2807901,9,002-005,4.312
3325393,20200728,2807905,2807901,18,005-010,4.632
3325394,20200728,2807905,2807901,20,005-010,5.86
3325395,20200728,2807905,2807901,1,005-010,4.543
3325396,20200728,2807905,2807901,16,002-005,3.821
3325397,20200728,2807905,2807901,16,005-010,4.543
3325398,20200728,2807905,2807901,9,005-010,6.417
3325399,20200728,2807905,2807901,13,002-005,5.507
3325400,20200728,2807905,2807901,0,005-010,4.953
3325401,20200728,2807905,2807901,5,005-010,11.102
3325402,20200728,2807905,2807901,6,002-005,4.993
3325403,20200728,2807905,2807901,6,005-010,11.871
3325404,20200728,2807905,2807901,7,002-005,16.27
3325405,20200728,2807905,2807901,7,005-010,12.062
3325406,20200728,2807905,2807901,8,002-005,59.436
3325407,20200728,2807905,2807901,8,005-010,34.685
3325409,20200728,2807905,2807901,9,002-005,43.843
3325410,20200728,2807905,2807901,9,005-010,20.548
3325411,20200728,2807905,2807901,10,002-005,7.578
3325412,20200728,2807905,2807901,10,005-010,27.6
3325413,20200728,2807905,2807901,11,002-005,35.506
3325414,20200728,2807905,2807901,11,005-010,11.08
3325416,20200728,2807905,2807901,12,002-005,16.667
3325417,20200728,2807905,2807901,12,005-010,11.76
3325419,20200728,2807905,2807901,13,002-005,22.395
3325420,20200728,2807905,2807901,13,005-010,5.744
3325421,20200728,2807905,2807901,14,002-005,12.661
3325422,20200728,2807905,2807901,15,002-005,7.235
3325423,20200728,2807905,2807901,15,005-010,6.449
3325425,20200728,2807905,2807901,16,002-005,26.834
3325426,20200728,2807905,2807901,16,005-010,10.549
3325427,20200728,2807905,2807901,17,002-005,5.219
3325428,20200728,2807905,2807901,18,002-005,14.787
3325429,20200728,2807905,2807901,19,002-005,10.72
3325430,20200728,2807905,2807901,20,002-005,10.367
3325431,20200728,2807905,2807901,20,005-010,5.117
3325432,20200728,2807905,2807901,22,005-010,4.586
3325433,20200728,2807905,2807901,23,005-010,8.231
3325434,20200728,2807905,2807901,8,002-005,4.027
3325435,20200728,2807905,2807901,0,005-010,4.231
3325436,20200728,2807905,2807901,1,002-005,3.164
3325437,20200728,2807905,2807901,1,005-010,12.402
3325438,20200728,2807905,2807901,7,002-005,4.648
3325439,20200728,2807905,2807901,8,002-005,6.057
3325440,20200728,2807905,2807901,9,002-005,5.669
3325441,20200728,2807905,2807901,10,002-005,6.461
3325442,20200728,2807905,2807901,11,002-005,11.678
3325443,20200728,2807905,2807901,11,005-010,3.01
3325444,20200728,2807905,2807901,12,002-005,13.445
3325445,20200728,2807905,2807901,12,005-010,5.016
3325446,20200728,2807905,2807901,13,002-005,25.474
3325447,20200728,2807905,2807901,13,005-010,5.744
3325448,20200728,2807905,2807901,14,002-005,51.554
3325449,20200728,2807905,2807901,14,005-010,32.935
3325450,20200728,2807905,2807901,15,002-005,39.033
3325451,20200728,2807905,2807901,15,005-010,6.85
3325452,20200728,2807905,2807901,16,002-005,20.895
3325453,20200728,2807905,2807901,16,005-010,4.505
3325454,20200728,2807905,2807901,17,002-005,26.094
3325455,20200728,2807905,2807901,17,005-010,5.184
3325456,20200728,2807905,2807901,18,002-005,45.242
3325457,20200728,2807905,2807901,18,005-010,22.633
3325458,20200728,2807905,2807901,19,002-005,14.463
3325459,20200728,2807905,2807901,19,005-010,18.615
3325460,20200728,2807905,2807901,20,002-005,22.962
3325461,20200728,2807905,2807901,20,005-010,12.546
3325463,20200728,2807905,2807901,21,002-005,5.189
3325464,20200728,2807905,2807901,21,005-010,4.217
3325465,20200728,2807905,2807901,22,002-005,9.221
3325466,20200728,2807905,2807901,22,005-010,4.586
3325467,20200728,2807905,2807901,23,002-005,8.259
3325468,20200728,2807905,2807901,23,005-010,6.121
3325469,20200728,2807905,2807901,16,002-005,5.936
3325470,20200728,2807905,2807901,0,002-005,14.768
3325471,20200728,2807905,2807901,0,005-010,5.689
3325472,20200728,2807905,2807901,6,002-005,5.244
3325473,20200728,2807905,2807901,7,002-005,5.512
3325474,20200728,2807905,2807901,7,005-010,4.975
3325475,20200728,2807905,2807901,8,002-005,7.097
3325476,20200728,2807905,2807901,9,002-005,14.29
3325477,20200728,2807905,2807901,9,005-010,12.289
3325478,20200728,2807905,2807901,10,002-005,15.353
3325479,20200728,2807905,2807901,10,005-010,23.632
3325480,20200728,2807905,2807901,11,002-005,38.423
3325481,20200728,2807905,2807901,12,002-005,12.478
3325482,20200728,2807905,2807901,12,005-010,5.877
3325483,20200728,2807905,2807901,13,002-005,47.032
3325484,20200728,2807905,2807901,13,005-010,19.711
3325485,20200728,2807905,2807901,14,002-005,58.599
3325486,20200728,2807905,2807901,14,005-010,32.738
3325487,20200728,2807905,2807901,15,002-005,39.551
3325488,20200728,2807905,2807901,15,005-010,33.556
3325489,20200728,2807905,2807901,16,002-005,48.582
3325490,20200728,2807905,2807901,16,005-010,20.733
3325492,20200728,2807905,2807901,17,002-005,96.031
3325493,20200728,2807905,2807901,17,005-010,11.526
3325495,20200728,2807905,2807901,18,002-005,39.637
3325496,20200728,2807905,2807901,18,005-010,6.637
3325497,20200728,2807905,2807901,19,002-005,63.445
3325498,20200728,2807905,2807901,19,005-010,38.452
3325499,20200728,2807905,2807901,20,002-005,19.793
3325500,20200728,2807905,2807901,21,002-005,29.442
3325501,20200728,2807905,2807901,22,005-010,5.176
3325502,20200728,2807905,2807901,23,002-005,20.588
3395705,20200729,2807905,2807901,0,002-005,20.022
3395706,20200729,2807905,2807901,1,002-005,9.182
3395707,20200729,2807905,2807901,1,005-010,5.951
3395708,20200729,2807905,2807901,2,002-005,12.549
3395709,20200729,2807905,2807901,3,002-005,7.2
3395710,20200729,2807905,2807901,3,005-010,2.763
3395711,20200729,2807905,2807901,4,002-005,6.813
3395712,20200729,2807905,2807901,5,002-005,24.545
3395713,20200729,2807905,2807901,5,005-010,4.046
3395714,20200729,2807905,2807901,6,002-005,40.586
3395715,20200729,2807905,2807901,6,005-010,38.595
3395716,20200729,2807905,2807901,7,002-005,84.168
3395717,20200729,2807905,2807901,7,005-010,23.482
3395718,20200729,2807905,2807901,8,002-005,88.727
3395719,20200729,2807905,2807901,8,005-010,22.705
3395720,20200729,2807905,2807901,9,002-005,87.395
3395721,20200729,2807905,2807901,9,005-010,54.372
3395722,20200729,2807905,2807901,10,002-005,68.348
3395723,20200729,2807905,2807901,10,005-010,36.155
3395724,20200729,2807905,2807901,11,002-005,61.095
3395725,20200729,2807905,2807901,11,005-010,18.216
3395726,20200729,2807905,2807901,12,002-005,36.024
3395727,20200729,2807905,2807901,12,005-010,33.057
3395729,20200729,2807905,2807901,13,002-005,45.119
3395730,20200729,2807905,2807901,13,005-010,6.026
3395731,20200729,2807905,2807901,14,002-005,37.888
3395732,20200729,2807905,2807901,14,005-010,17.27
3395733,20200729,2807905,2807901,15,002-005,78.069
3395734,20200729,2807905,2807901,15,005-010,11.162
3395735,20200729,2807905,2807901,16,002-005,68.259
3395736,20200729,2807905,2807901,16,005-010,37.861
3395738,20200729,2807905,2807901,17,002-005,87.239
3395739,20200729,2807905,2807901,17,005-010,8.922
3395740,20200729,2807905,2807901,18,002-005,76.266
3395741,20200729,2807905,2807901,18,005-010,18.61
3395742,20200729,2807905,2807901,19,002-005,81.622
3395743,20200729,2807905,2807901,19,005-010,34.884
3395745,20200729,2807905,2807901,20,002-005,132.309
3395746,20200729,2807905,2807901,20,005-010,26.448
3395747,20200729,2807905,2807901,21,002-005,51.403
3395748,20200729,2807905,2807901,21,005-010,16.886
3395749,20200729,2807905,2807901,22,002-005,20.164
3395750,20200729,2807905,2807901,23,002-005,6.084
3395751,20200729,2807905,2807901,0,005-010,5.197
3395752,20200729,2807905,2807901,1,002-005,4.591
3395753,20200729,2807905,2807901,3,002-005,2.4
3395754,20200729,2807905,2807901,4,002-005,6.813
3395755,20200729,2807905,2807901,5,002-005,24.545
3395756,20200729,2807905,2807901,6,002-005,27.057
3395757,20200729,2807905,2807901,6,005-010,7.719
3395758,20200729,2807905,2807901,7,002-005,72.144
3395759,20200729,2807905,2807901,7,005-010,41.093
3395760,20200729,2807905,2807901,8,002-005,35.491
3395761,20200729,2807905,2807901,8,005-010,26.49
3395762,20200729,2807905,2807901,9,002-005,29.132
3395763,20200729,2807905,2807901,10,002-005,5.258
3395764,20200729,2807905,2807901,11,005-010,12.144
3395765,20200729,2807905,2807901,12,002-005,4.503
3395766,20200729,2807905,2807901,12,005-010,5.509
3395767,20200729,2807905,2807901,14,002-005,6.315
3395768,20200729,2807905,2807901,15,002-005,6.506
3395769,20200729,2807905,2807901,15,005-010,5.581
3395770,20200729,2807905,2807901,16,002-005,12.411
3395771,20200729,2807905,2807901,16,005-010,10.817
3395772,20200729,2807905,2807901,17,005-010,4.461
3395773,20200729,2807905,2807901,19,002-005,5.441
3395774,20200729,2807905,2807901,21,005-010,5.629
3395775,20200729,2807905,2807901,0,002-005,44.124
3395776,20200729,2807905,2807901,0,005-010,27.489
3395777,20200729,2807905,2807901,1,002-005,8.094
3395778,20200729,2807905,2807901,1,005-010,15.738
3395779,20200729,2807905,2807901,2,002-005,11.062
3395780,20200729,2807905,2807901,2,005-010,7.977
3395781,20200729,2807905,2807901,3,002-005,4.231
3395782,20200729,2807905,2807901,3,005-010,2.435
3395783,20200729,2807905,2807901,4,005-010,9.975
3395784,20200729,2807905,2807901,5,002-005,10.818
3395785,20200729,2807905,2807901,6,002-005,11.925
3395786,20200729,2807905,2807901,7,002-005,15.899
3395787,20200729,2807905,2807901,8,002-005,26.071
3395788,20200729,2807905,2807901,8,005-010,6.672
3395789,20200729,2807905,2807901,9,002-005,5.136
3395790,20200729,2807905,2807901,10,002-005,9.269
3395791,20200729,2807905,2807901,10,005-010,18.211
3395792,20200729,2807905,2807901,11,002-005,40.391
3395793,20200729,2807905,2807901,11,005-010,26.762
3395794,20200729,2807905,2807901,12,002-005,19.847
3395795,20200729,2807905,2807901,12,005-010,19.426
3395796,20200729,2807905,2807901,13,002-005,62.498
3395797,20200729,2807905,2807901,13,005-010,37.184
3395799,20200729,2807905,2807901,14,002-005,61.229
3395800,20200729,2807905,2807901,14,005-010,60.895
3395801,20200729,2807905,2807901,15,002-005,74.552
3395802,20200729,2807905,2807901,15,005-010,78.715
3395804,20200729,2807905,2807901,16,002-005,38.29
3395805,20200729,2807905,2807901,16,005-010,33.374
3395806,20200729,2807905,2807901,17,002-005,59.154
3395807,20200729,2807905,2807901,17,005-010,27.527
3395808,20200729,2807905,2807901,18,002-005,35.591
3395809,20200729,2807905,2807901,18,005-010,10.936
3395810,20200729,2807905,2807901,19,002-005,76.746
3395811,20200729,2807905,2807901,19,005-010,30.75
3395812,20200729,2807905,2807901,20,002-005,34.989
3395813,20200729,2807905,2807901,20,005-010,58.284
3395814,20200729,2807905,2807901,21,002-005,48.797
3395815,20200729,2807905,2807901,21,005-010,54.579
3395816,20200729,2807905,2807901,22,002-005,57.766
3395817,20200729,2807905,2807901,22,005-010,53.472
3395818,20200729,2807905,2807901,23,002-005,32.175
3395819,20200729,2807905,2807901,23,005-010,7.633
3395820,20200729,2807905,2807901,19,002-005,8.716
3395821,20200729,2807905,2807901,19,005-010,4.276
3395822,20200729,2807905,2807901,13,002-005,6.872
3395823,20200729,2807905,2807901,0,002-005,5.149
3395824,20200729,2807905,2807901,9,005-010,5.575
3395825,20200729,2807905,2807901,16,002-005,5.149
3395826,20200729,2807905,2807901,18,002-005,9.833
3395827,20200729,2807905,2807901,18,005-010,3.89
3395828,20200729,2807905,2807901,19,002-005,6.352
3395829,20200729,2807905,2807901,20,002-005,26.0
3395830,20200729,2807905,2807901,23,002-005,5.149
3395831,20200729,2807905,2807901,12,002-005,7.689
3395832,20200729,2807905,2807901,18,002-005,14.842
3395833,20200729,2807905,2807901,19,002-005,4.144
3395834,20200729,2807905,2807901,17,002-005,7.853
3395835,20200729,2807905,2807901,11,002-005,9.434
3395836,20200729,2807905,2807901,2,002-005,7.749
3395837,20200729,2807905,2807901,19,002-005,3.57
3395838,20200729,2807905,2807901,10,005-010,7.778
3395839,20200729,2807905,2807901,15,005-010,6.677
3395840,20200729,2807905,2807901,20,002-005,6.677
3395841,20200729,2807905,2807901,12,002-005,9.043
3395842,20200729,2807905,2807901,12,005-010,9.043
3395843,20200729,2807905,2807901,15,005-010,8.352
3395844,20200729,2807905,2807901,22,002-005,11.919
3395845,20200729,2807905,2807901,0,002-005,31.082
3395846,20200729,2807905,2807901,0,005-010,8.983
3395847,20200729,2807905,2807901,1,002-005,22.239
3395848,20200729,2807905,2807901,1,005-010,19.599
3395849,20200729,2807905,2807901,2,002-005,11.107
3395850,20200729,2807905,2807901,2,005-010,9.183
3395851,20200729,2807905,2807901,3,002-005,7.451
3395852,20200729,2807905,2807901,3,005-010,3.259
3395853,20200729,2807905,2807901,4,002-005,7.268
3395854,20200729,2807905,2807901,5,002-005,11.639
3395855,20200729,2807905,2807901,5,005-010,16.927
3395856,20200729,2807905,2807901,6,002-005,13.035
3395857,20200729,2807905,2807901,6,005-010,23.834
3395858,20200729,2807905,2807901,7,002-005,40.292
3395859,20200729,2807905,2807901,7,005-010,31.411
3395860,20200729,2807905,2807901,8,002-005,78.729
3395861,20200729,2807905,2807901,8,005-010,34.122
3395862,20200729,2807905,2807901,9,002-005,123.513
3395863,20200729,2807905,2807901,9,005-010,53.488
3395865,20200729,2807905,2807901,10,002-005,158.759
3395866,20200729,2807905,2807901,10,005-010,71.264
3395868,20200729,2807905,2807901,11,002-005,236.826
3395869,20200729,2807905,2807901,11,005-010,119.126
3395871,20200729,2807905,2807901,12,002-005,160.803
3395872,20200729,2807905,2807901,12,005-010,57.193
3395874,20200729,2807905,2807901,13,002-005,124.203
3395875,20200729,2807905,2807901,13,005-010,119.324
3395876,20200729,2807905,2807901,14,002-005,126.747
3395877,20200729,2807905,2807901,14,005-010,141.256
3395878,20200729,2807905,2807901,15,002-005,102.696
3395879,20200729,2807905,2807901,15,005-010,142.484
3395880,20200729,2807905,2807901,16,002-005,172.278
3395881,20200729,2807905,2807901,16,005-010,120.435
3395883,20200729,2807905,2807901,17,002-005,167.322
3395884,20200729,2807905,2807901,17,005-010,73.113
3395886,20200729,2807905,2807901,18,002-005,163.643
3395887,20200729,2807905,2807901,18,005-010,74.631
3395888,20200729,2807905,2807901,19,002-005,153.701
3395889,20200729,2807905,2807901,19,005-010,70.405
3395890,20200729,2807905,2807901,20,002-005,157.668
3395891,20200729,2807905,2807901,20,005-010,68.273
3395892,20200729,2807905,2807901,21,002-005,56.641
3395893,20200729,2807905,2807901,21,005-010,32.821
3395894,20200729,2807905,2807901,22,002-005,52.291
3395895,20200729,2807905,2807901,22,005-010,43.628
3395896,20200729,2807905,2807901,23,002-005,16.805
3395897,20200729,2807905,2807901,23,005-010,40.434
3395898,20200729,2807905,2807901,14,002-005,5.777
3395899,20200729,2807905,2807901,20,005-010,8.254
